dataset,split_name,index,mode,format,action,action_name,state,hit,passes,reliable,tc_score,tc_probe_count,tc_stage,vc_score,tc_source,vc_source
MMStar,Qwen2-VL-7B_Biased_Test,856,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,859,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,861,vcf_only,MCQ,b5_tc_os1_direct,Text-OptionShuffle1,text,1.0,5,1,2.0,2,tc_full_two_probe,0.0,option_shuffle,none
MMStar,Qwen2-VL-7B_Biased_Test,892,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,901,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,909,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,917,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,joint_center,0.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,center
MMStar,Qwen2-VL-7B_Biased_Test,919,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,926,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,928,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,931,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,933,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,937,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,938,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,946,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,951,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,954,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,1,0.0,2,tc_full_two_probe,0.0,none,none
MMStar,Qwen2-VL-7B_Biased_Test,964,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,967,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,968,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,982,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1001,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1002,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1003,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1006,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1012,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1013,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1016,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1018,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1019,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1033,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1041,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1043,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1044,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,joint_center,0.0,5,1,2.0,2,tc_full_two_probe,1.0,option_shuffle,center
MMStar,Qwen2-VL-7B_Biased_Test,1049,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1051,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1052,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1057,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1058,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1059,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1066,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1068,vcf_only,MCQ,b5_joint_strong_os1,Joint-StrongBlur-OptionShuffle1,joint_strong,1.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,strong
MMStar,Qwen2-VL-7B_Biased_Test,1071,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1073,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1077,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1079,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1081,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1082,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1086,vcf_only,MCQ,b5_joint_strong_os1,Joint-StrongBlur-OptionShuffle1,joint_strong,1.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,strong
MMStar,Qwen2-VL-7B_Biased_Test,1092,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1108,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1119,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1121,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1132,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1134,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1136,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1137,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1139,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1143,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1147,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1159,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1166,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1167,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1172,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1174,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1177,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1192,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1194,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1198,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1203,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1204,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1207,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1212,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1214,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1216,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1218,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1222,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1228,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1234,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1238,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1239,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1243,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1248,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1249,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1251,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1252,vcf_only,MCQ,b5_joint_strong_os1,Joint-StrongBlur-OptionShuffle1,joint_strong,0.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,strong
MMStar,Qwen2-VL-7B_Biased_Test,1257,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1258,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1264,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1268,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1271,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1272,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1279,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1283,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1287,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1292,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,joint_center,1.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,center
MMStar,Qwen2-VL-7B_Biased_Test,1296,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1297,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1298,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1299,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1301,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1302,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1304,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1307,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1312,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1317,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1318,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1321,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1323,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1326,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1327,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1332,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1333,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1339,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1343,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,1,0.0,2,tc_full_two_probe,0.0,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1346,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1347,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1348,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1349,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1351,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1352,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1356,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1359,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1362,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,1,0.0,2,tc_full_two_probe,0.0,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1364,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1366,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1367,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1371,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1373,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1379,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1382,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1383,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMStar,Qwen2-VL-7B_Biased_Test,1387,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1392,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1393,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1398,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMStar,Qwen2-VL-7B_Biased_Test,1406,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1409,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMStar,Qwen2-VL-7B_Biased_Test,1417,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
