dataset,split_name,index,mode,route_mode,prediction,answer,hit,T_on,V_on,T_strength,V_strength,tc_pred,vc_pred,vc_envelope_pred,vc_sci_pred,support_size,labels_n,conflict,vc_source,vc_bridge_source,grec_soft_swcr,grec_hard_composition,grec_hard_argmax,operator_agree,joint_conflict,format,state,action,aggregation_status,stable_hit,mode_confidence
MMStar,Qwen2-VL-7B_Biased_Test,539,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.29300855996816094,D,D,D,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,544,vcf_only,vcf_only,C,A,0.0,0,1,0.0,0.864325292293363,C,B,B,C,4,4,0,strongblur,strongblur,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,546,tcf_only,tcf_only,D,B,0.0,1,0,0.5331159185201159,0.0,D,D,A,B,1,4,1,gray,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,591,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.026224148873891517,A,A,A,A,4,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,594,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.29106522437593557,A,B,A,B,2,2,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,599,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.7213360249619543,D,D,D,B,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,601,both,tcf_only,C,C,1.0,1,0,0.5188198059033537,0.0,C,C,C,C,1,4,0,strongblur,strongblur,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,624,vcf_only,vcf_only,A,B,0.0,0,1,0.0,1.0,C,B,A,A,3,3,1,strongblur,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,627,both,neither,B,A,0.0,0,0,0.0,0.0,B,B,C,C,3,3,1,gray,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,643,vcf_only,vcf_only,A,D,0.0,0,1,0.0,1.0,A,B,B,A,4,4,0,strongblur,strongblur,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,646,tcf_only,vcf_only,A,C,0.0,0,1,0.0,1.0,C,A,A,A,4,4,1,gray,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,653,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.8474843602653738,A,A,A,A,4,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,656,tcf_only,vcf_only,D,B,0.0,0,1,0.0,1.0,D,D,D,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,659,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.695420416277118,A,A,A,B,3,3,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,669,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.020735978077835955,D,D,D,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,679,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.1331418719764847,A,A,A,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,681,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.38206497989232596,B,B,A,C,4,4,1,gray,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,688,tcf_only,tcf_only,D,D,1.0,1,0,0.45421448211933796,0.0,D,D,D,D,1,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,737,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.769452016151714,D,D,D,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,738,tcf_only,neither,A,A,1.0,0,0,0.0,0.0,A,A,A,A,4,4,0,strongblur,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,739,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.16833177387478165,C,C,C,A,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,752,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.4526776760504458,B,B,B,B,4,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,754,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.9376215556498743,B,D,D,B,4,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,757,vcf_only,neither,C,B,0.0,0,0,0.0,0.0,C,C,C,C,4,4,1,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,761,vcf_only,neither,C,D,0.0,0,0,0.0,0.0,D,C,C,C,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,763,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.14884853932041642,A,A,A,C,4,4,1,strongblur,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,766,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.04076131326419248,C,C,C,A,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,781,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.24487547891957995,C,C,C,D,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,786,vcf_only,vcf_only,D,A,0.0,0,1,0.0,1.0,D,D,C,D,4,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,787,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.7205088636698395,B,C,C,D,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,789,tcf_only,neither,B,B,1.0,0,0,0.0,0.0,B,B,B,B,4,4,0,strongblur,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,791,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.013317774144075758,C,C,C,D,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,794,vcf_only,both,C,A,0.0,1,1,0.4871606689105164,1.0,C,A,A,A,2,4,1,strongblur,strongblur,A,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,796,vcf_only,both,C,B,0.0,1,1,0.45421448211933796,0.9571326493902484,C,C,C,B,1,4,1,strongblur,gray,D,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,799,vcf_only,both,B,D,0.0,1,1,0.05242904354979968,0.7966893953158953,B,A,B,B,3,4,0,gray,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,804,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.09337359827582536,C,C,C,C,4,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,818,tcf_only,neither,B,C,0.0,0,0,0.0,0.0,C,C,C,D,4,4,1,strongblur,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,834,vcf_only,vcf_only,C,C,1.0,0,1,0.0,1.0,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,851,vcf_only,vcf_only,A,A,1.0,0,1,0.0,1.0,A,B,B,B,2,2,0,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,856,vcf_only,neither,C,A,0.0,0,0,0.0,0.0,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,859,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.5288985621267732,C,C,C,C,4,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,861,vcf_only,both,A,A,1.0,1,1,0.015399186330382553,1.0,A,B,B,B,1,2,1,centermask,centermask,B,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,892,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.6075907855277574,B,B,B,B,4,4,1,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,901,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.38206497989232596,A,A,A,A,2,2,0,gray,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,909,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.6616118952087627,B,A,B,A,2,2,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,917,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.10812098505420495,A,A,A,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,919,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.345361834544805,B,C,C,C,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,926,both,both,C,C,1.0,1,1,1.0,0.7413631778712388,C,D,D,D,1,4,1,centermask,centermask,C,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,928,both,both,B,C,0.0,1,1,1.0,0.38206497989232596,B,D,D,B,1,4,0,strongblur,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,931,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.9964343902390258,B,B,B,A,2,2,1,strongblur,strongblur,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,933,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.3657247703381892,A,A,A,A,4,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,937,vcf_only,vcf_only,B,A,0.0,0,1,0.0,1.0,B,D,D,B,4,4,0,strongblur,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,938,vcf_only,vcf_only,B,C,0.0,0,1,0.0,0.025295977521291535,B,B,B,B,4,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,946,tcf_only,neither,B,B,1.0,0,0,0.0,0.0,B,B,B,B,4,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,951,tcf_only,tcf_only,A,C,0.0,1,0,0.4938667472541143,0.0,A,B,A,A,1,4,0,gray,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,954,vcf_only,neither,D,C,0.0,0,0,0.0,0.0,D,D,D,D,4,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,964,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.017093739615033295,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,967,vcf_only,neither,C,B,0.0,0,0,0.0,0.0,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,968,vcf_only,neither,D,A,0.0,0,0,0.0,0.0,B,D,A,A,4,4,1,strongblur,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,982,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.16805511907581883,D,C,D,C,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1001,tcf_only,tcf_only,A,B,0.0,1,0,0.017027536449162276,0.0,A,A,A,A,1,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1002,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.8778134140024425,B,B,B,D,4,4,1,strongblur,strongblur,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1003,tcf_only,tcf_only,B,A,0.0,1,0,0.49769917445095363,0.0,B,B,B,C,1,4,1,gray,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1006,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.9063213013143027,B,B,B,C,4,4,1,strongblur,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1012,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.8877779908572697,A,A,A,A,4,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1013,vcf_only,vcf_only,D,C,0.0,0,1,0.0,0.2974342434110005,A,A,A,A,4,4,1,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1016,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.9451316911619941,C,C,C,B,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1018,tcf_only,both,A,C,0.0,1,1,1.0,1.0,A,C,C,A,4,4,0,strongblur,strongblur,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1019,both,vcf_only,A,C,0.0,0,1,0.0,0.8895126667597525,B,A,A,A,4,4,1,strongblur,strongblur,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1033,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.25745942863138466,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1041,vcf_only,both,C,C,1.0,1,1,0.07145471024933658,1.0,C,C,C,C,3,4,0,strongblur,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1043,both,both,A,A,1.0,1,1,0.4549697612720906,1.0,A,A,A,A,1,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1044,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.08860257209972844,C,C,C,D,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1049,vcf_only,both,C,D,0.0,1,1,0.0513015862114752,1.0,C,A,A,C,4,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1051,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.5832614388448127,C,C,C,C,4,4,1,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1052,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.32377579944479923,A,B,B,B,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1057,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.889493412268135,A,C,C,A,4,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1058,vcf_only,both,B,D,0.0,1,1,0.06936633419319337,0.8012352393696044,B,B,B,B,3,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1059,vcf_only,vcf_only,D,C,0.0,0,1,0.0,0.7649868771377821,B,B,B,B,4,4,1,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1066,both,both,B,A,0.0,1,1,0.041764211397032604,0.26354402202578114,B,B,B,C,4,4,1,centermask,centermask,C,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1068,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.8660661511941643,C,B,B,B,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1071,tcf_only,neither,C,B,0.0,0,0,0.0,0.0,C,B,D,D,4,4,1,gray,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1073,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.7540293564404851,A,A,A,B,4,4,1,gray,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1077,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.25189507720379634,B,B,B,B,4,4,0,strongblur,strongblur,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1079,vcf_only,vcf_only,A,D,0.0,0,1,0.0,0.7262962402233851,B,B,B,B,4,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1081,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.3803618731280321,D,D,D,B,4,4,1,strongblur,strongblur,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1082,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.8343715004543547,B,B,B,B,4,4,1,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1086,vcf_only,vcf_only,C,A,0.0,0,1,0.0,1.0,A,B,B,A,3,3,1,strongblur,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1092,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.023155353917129366,C,C,C,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1108,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.5879449909151764,A,C,C,C,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1119,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.9000530440692038,A,C,C,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1121,vcf_only,both,B,D,0.0,1,1,0.09862241224971534,0.923929676124108,B,B,B,D,2,4,1,centermask,centermask,D,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1132,tcf_only,tcf_only,D,A,0.0,1,0,1.0,0.0,D,B,D,B,2,4,1,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1134,both,both,B,C,0.0,1,1,0.5840606387178325,0.7449884078899847,D,D,D,D,2,4,1,gray,gray,B,B,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1136,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.902421447673894,B,B,B,A,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1137,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.29732338435156697,A,A,A,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,Qwen2-VL-7B_Biased_Test,1139,tcf_only,both,D,A,0.0,1,1,1.0,0.6913125756728471,D,D,A,D,1,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
