dataset,split_name,index,mode,route_mode,prediction,answer,hit,T_on,V_on,T_strength,V_strength,tc_pred,vc_pred,vc_envelope_pred,vc_sci_pred,support_size,labels_n,conflict,vc_source,vc_bridge_source,grec_soft_swcr,grec_hard_composition,grec_hard_argmax,operator_agree,joint_conflict,format,state,action,aggregation_status,stable_hit,mode_confidence
MMStar,LLaVA-NeXT-8B_Biased_Test,522,both,both,D,B,0.0,1,1,0.0,0.3816893847131756,D,C,C,C,1,4,1,centermask,gray,D,D,D,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,523,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.8735480532227144,D,D,D,D,4,4,0,strongblur,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,526,tcf_only,both,A,D,0.0,1,1,0.0,1.0,A,D,D,A,1,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,528,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.5890230291046176,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,529,vcf_only,vcf_only,A,A,1.0,0,1,0.0,1.0,A,A,A,A,4,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,531,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.9436757822730897,C,C,C,C,4,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,532,vcf_only,vcf_only,C,C,1.0,0,1,0.0,1.0,C,C,B,C,3,3,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,534,tcf_only,tcf_only,A,B,0.0,1,0,1.0,0.0,A,C,C,A,1,4,0,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,539,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.8780798408526551,D,D,D,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,542,tcf_only,tcf_only,B,B,1.0,1,0,0.0,0.0,B,B,B,B,1,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,546,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.21207478554621742,D,A,A,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,553,tcf_only,tcf_only,A,A,1.0,1,0,1.0,0.0,A,A,C,C,1,4,0,centermask,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,559,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.6877478020154407,C,C,C,A,4,4,1,centermask,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,568,tcf_only,tcf_only,A,B,0.0,1,0,0.0,0.0,A,A,A,A,2,3,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,569,tcf_only,tcf_only,C,D,0.0,1,0,0.013695457270483491,0.0,C,D,C,D,1,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,577,vcf_only,vcf_only,A,A,1.0,0,1,0.0,1.0,A,A,A,A,3,3,0,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,578,vcf_only,vcf_only,A,A,1.0,0,1,0.0,1.0,A,A,B,A,3,3,0,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,584,tcf_only,tcf_only,D,D,1.0,1,0,0.0413294065720855,0.0,D,D,D,D,1,4,0,strongblur,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,594,tcf_only,both,A,B,0.0,1,1,0.0,1.0,A,A,A,A,1,2,0,strongblur,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,598,vcf_only,vcf_only,C,A,0.0,0,1,0.0,1.0,A,A,C,C,4,4,1,centermask,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,599,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.9816532478895857,B,D,D,B,4,4,0,strongblur,strongblur,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,604,tcf_only,both,B,A,0.0,1,1,1.0,0.3925091226124584,B,B,B,B,1,2,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,606,both,both,B,B,1.0,1,1,0.029490350466359505,1.0,B,B,D,B,1,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,607,tcf_only,tcf_only,A,D,0.0,1,0,0.15347415441874412,0.0,A,A,D,A,1,4,0,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,617,tcf_only,both,C,A,0.0,1,1,0.0,1.0,C,C,C,A,1,4,1,strongblur,gray,C,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,619,both,both,A,B,0.0,1,1,0.027105043224588288,0.8140538672281143,A,C,C,C,1,3,0,gray,gray,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,621,vcf_only,vcf_only,C,A,0.0,0,1,0.0,0.951250831555887,A,D,D,B,4,4,1,centermask,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,622,tcf_only,tcf_only,C,C,1.0,1,0,1.0,0.0,C,C,C,C,1,4,0,strongblur,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,623,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.26968674384668395,B,B,B,B,3,3,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,627,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.599880656695223,C,C,C,A,3,3,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,628,tcf_only,tcf_only,A,A,1.0,1,0,0.0,0.0,A,B,A,B,1,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,632,both,both,B,A,0.0,1,1,0.009797346568522602,0.9516813757698391,B,A,B,A,2,3,1,centermask,gray,A,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,636,both,both,A,C,0.0,1,1,1.0,1.0,A,A,A,A,1,4,0,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,638,both,both,C,C,1.0,1,1,1.0,1.0,C,C,C,A,1,4,0,strongblur,gray,C,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,639,vcf_only,vcf_only,C,A,0.0,0,1,0.0,0.8349078390779504,C,C,B,C,4,4,0,centermask,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,652,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.9137766302646633,B,A,A,B,4,4,0,strongblur,strongblur,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,654,tcf_only,tcf_only,C,C,1.0,1,0,0.0,0.0,C,B,C,B,1,3,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,661,tcf_only,tcf_only,B,D,0.0,1,0,0.0,0.0,B,C,C,A,2,4,0,strongblur,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,663,vcf_only,both,A,B,0.0,1,1,0.0,1.0,A,B,C,C,2,3,1,centermask,gray,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,668,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.29197087158160084,B,B,B,C,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,673,tcf_only,tcf_only,C,A,0.0,1,0,0.0,0.0,C,C,C,C,2,3,0,centermask,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,676,vcf_only,vcf_only,C,A,0.0,0,1,0.0,0.37387135431874663,A,B,B,B,3,3,1,centermask,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,677,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.928687724050069,B,B,B,B,3,3,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,681,vcf_only,neither,C,D,0.0,0,0,0.0,0.0,C,C,C,C,4,4,1,centermask,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,687,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.9654230394485096,A,C,A,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,688,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.7268949230720914,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,691,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.3925091226124584,A,A,A,A,2,2,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,692,both,both,B,A,0.0,1,1,0.0,0.3854499555813673,B,A,A,A,1,4,1,centermask,gray,A,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,736,vcf_only,vcf_only,B,C,0.0,0,1,0.0,1.0,C,B,B,B,3,3,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,738,tcf_only,tcf_only,B,A,0.0,1,0,0.04137875805106139,0.0,B,B,B,A,2,4,1,strongblur,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,742,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.8560483373298209,A,C,C,C,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,751,both,both,A,C,0.0,1,1,0.07544397441633288,1.0,A,A,A,A,1,4,1,strongblur,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,752,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.2802159779748517,B,B,B,C,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,757,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.5491197514601212,D,D,D,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,759,tcf_only,tcf_only,D,C,0.0,1,0,0.02888115797110391,0.0,D,D,D,D,1,4,0,strongblur,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,761,both,both,D,D,1.0,1,1,0.07333421478790436,1.0,D,C,C,A,1,4,0,strongblur,gray,D,D,D,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,762,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.9287672544733355,B,A,D,A,4,4,1,centermask,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,763,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.6152839142787587,A,A,A,D,4,4,1,strongblur,strongblur,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,764,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.8663840488417792,B,B,B,B,4,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,766,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.657282469112609,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,769,tcf_only,tcf_only,A,D,0.0,1,0,0.0,0.0,A,C,A,A,1,4,0,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,773,tcf_only,tcf_only,C,D,0.0,1,0,0.0,0.0,C,C,C,A,1,4,0,strongblur,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,774,tcf_only,tcf_only,A,B,0.0,1,0,0.0,0.0,A,A,A,C,1,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,777,tcf_only,tcf_only,C,D,0.0,1,0,0.0008408014907241856,0.0,C,C,C,C,1,4,0,strongblur,strongblur,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,778,both,both,B,A,0.0,1,1,1.0,0.9827622736024304,B,D,D,B,2,4,1,strongblur,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,779,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.2423448629740114,A,A,A,A,4,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,782,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.16647065786394585,D,D,D,D,4,4,1,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,784,both,both,D,D,1.0,1,1,0.37092979777937085,0.6535309350457811,B,B,B,B,1,4,1,gray,gray,D,D,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,786,tcf_only,tcf_only,C,A,0.0,1,0,0.0,0.0,A,B,B,D,3,4,0,strongblur,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,787,both,both,B,A,0.0,1,1,0.0,1.0,B,D,D,C,1,4,0,strongblur,centermask,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,788,tcf_only,tcf_only,D,B,0.0,1,0,0.15501305652227693,0.0,D,B,D,D,1,4,0,centermask,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,791,both,both,D,D,1.0,1,1,0.13989070700260697,0.9237199727060887,D,D,A,D,1,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,794,both,both,A,A,1.0,1,1,0.07798156783055221,1.0,A,A,A,C,1,4,1,strongblur,gray,B,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,797,vcf_only,vcf_only,D,A,0.0,0,1,0.0,1.0,A,C,B,C,4,4,1,strongblur,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,799,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.2825459280397868,C,B,C,B,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,801,tcf_only,tcf_only,B,D,0.0,1,0,0.09506454085925675,0.0,B,C,C,A,1,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,803,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.9182416453261214,B,B,B,A,2,2,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,804,tcf_only,tcf_only,D,A,0.0,1,0,0.040637953133691784,0.0,D,A,D,D,1,4,1,centermask,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,806,vcf_only,vcf_only,D,D,1.0,0,1,0.0,1.0,B,B,C,D,4,4,1,strongblur,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,816,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.911523091683737,B,B,B,C,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,817,tcf_only,tcf_only,A,B,0.0,1,0,0.2433758846216576,0.0,A,A,A,A,1,4,1,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,819,tcf_only,tcf_only,D,D,1.0,1,0,1.0,0.0,D,D,D,B,2,4,1,centermask,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,822,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.7425372795597455,C,B,B,B,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,828,tcf_only,tcf_only,B,C,0.0,1,0,0.009242035188032016,0.0,B,A,A,C,1,4,0,strongblur,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,837,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.3527240889708096,C,A,B,C,4,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,838,both,both,C,D,0.0,1,1,0.0,0.9315360352132968,B,A,B,B,2,4,1,gray,gray,C,C,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,842,tcf_only,tcf_only,D,D,1.0,1,0,0.0,0.0,D,D,A,D,1,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,848,both,both,B,D,0.0,1,1,0.12272584107676288,0.8470747692173305,B,A,A,B,1,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,849,tcf_only,tcf_only,A,A,1.0,1,0,1.0,0.0,A,B,A,B,1,2,1,centermask,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,851,tcf_only,both,A,A,1.0,1,1,0.07712475350979764,0.8339635318542558,A,A,A,A,1,2,1,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,859,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.12880587220489562,C,C,C,D,4,4,1,centermask,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,867,both,both,A,B,0.0,1,1,0.05482666320958529,0.9184994435174608,A,A,A,A,1,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,869,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.7650938603416697,C,A,A,D,4,4,1,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,871,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.7776462049344595,B,B,B,A,2,2,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,874,tcf_only,tcf_only,A,B,0.0,1,0,0.0,0.0,D,A,A,A,2,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,877,tcf_only,both,C,C,1.0,1,1,0.010441260918037099,0.4303011357457931,C,C,C,C,1,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,878,tcf_only,tcf_only,A,A,1.0,1,0,0.04166936771140106,0.0,A,B,B,B,1,2,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
